"","WT.GSM130365","WT.GSM130366","WT.GSM130367","KO.GSM130368","KO.GSM130369","KO.GSM130370"
"102201_s_at",9.50462039240355,9.70355756192103,9.89829906237331,9.55401319361019,9.83383884355829,9.5702352149746
"102202_s_at",8.56071495447448,8.33672969723872,8.35887093968562,8.90598862931413,8.68615031598089,7.76221591572778
"102203_at",3.88752527074159,4.85798099512757,4.38543103719352,5.88752527074159,4.41278152533848,5.77873424411784
"102204_at",3.27798474729977,6.89965902637744,3.82781902461732,3.15380533607904,3.03562390973072,4.20163386116965
"102205_at",7.467605550083,6.876516946565,6.62643913669732,7.3371758685863,6.99322146736894,6.74281466986289
"102206_at",8.27519333390221,7.16289479937478,5.54843662469604,6.99095486039699,5.02236781302845,7.29920801838728
"102207_at",6.66391384211598,6.05961485629722,7.01792190799726,4.11270013274936,5.50143914515887,6.98868468677217
"102208_at",6.03562390973072,6.92718535782637,4.65535182861255,5.01792190799726,6.17192735435346,6.31469652565629
"102209_at",4.97727992349992,3.96347412397489,3.97269265400426,6.56985560833095,5.17392693199981,4.09592441999854
"102210_at",6.92481250360578,8.17542479858969,7.16691625156997,7.96347412397489,7.25833047261243,6.7279204545632
"102211_r_at",5.86542397831313,4.85798099512757,6.4870360800319,5.48542682717024,6.78004757606187,6.8923910259134
"102212_at",6.88630626345243,6.62643913669732,7.34961297182452,7.53838296003212,7.86727873970966,7.42961596420174
"102213_at",7.10433665981474,6.35579154675365,7.70321146739115,7.17692111164436,5.8923910259134,6.74146698640115
"102214_at",7.80219321694183,7.06285565520599,7.7292808460274,7.21140163741847,8.30286736097287,7.44128427192704
"102215_at",8.0837452373945,8.29645740737124,8.27052894238072,7.97956810009519,8.21529030565123,8.52199295640167
"102216_at",5.51096191927738,4.79701297783614,7.10223819393074,5.63807383718072,6.66817586897014,5.6409679104499
"102217_at",6.5894638929561,7.40087943628218,7.64961545906341,7.36369674483899,7.49984588708321,7.55305325276641
"102218_at",3.48542682717024,1.37851162325373,3.15380533607904,6.04875931191986,4.85798099512757,4.48542682717024
"102219_at",7.84737060090548,7.71836162613835,7.57516103342539,9.48522554429013,9.17517526212952,9.0547399669703
"102220_at",12.4005059091858,12.5757519483128,12.7795552166779,12.6684861498005,12.5560509496005,12.5017874359397
"102221_at",9.62990299200089,9.63281348607264,10.1654095203198,9.51195026969001,10.0505289055306,9.96130498352582
"102222_at",8.9515761390748,9.30241045042562,9.00422046631819,10.1116573462631,9.79295293395412,9.89799667397545
"102223_at",9.01625115501275,8.73369327989434,8.85829188728283,9.35755200461808,9.3228294976289,8.95652136333312
"102224_at",8.93987301230795,8.67454539384586,8.81698362325538,8.5762953763282,8.78496195020486,8.47654370621426
"102225_at",6.29094040240368,6.93428059364002,6.85549144310187,7.40854204229686,7.27052894238072,6.31650781910311
"102226_at",5.48864353985378,6.37503943134692,5.04439411935845,7.02347715183043,4.05311133645956,7.12722055048807
"102227_g_at",6.39574832817903,2.48542682717024,3.20163386116965,4.79701297783614,2.32192809488736,5.57591736111815
"102228_at",8.7292808460274,8.71938882094208,8.24555270625568,8.96895472754222,8.87375169060862,8.06123616574775
"102229_at",7.19967234483636,7.35491051158679,7.4708621994137,7.95535930524299,7.90388184573618,8.22689381357139
"102230_at",7.31015831794782,5.82781902461732,7.11582397743624,6.47897180503294,6.73876783680019,6.68509917200661
"102231_at",10.0475329358963,9.44190670454224,10.0860034962871,10.072534599723,10.0446673311841,9.70286528981519
"102232_at",7.68299458368168,7.7176764230664,6.10852445677817,5.86046625851717,7.27146302790437,6.76686014382955
"102233_at",5.81506301719287,7.25927248703759,7.2881739681123,6.43128865429159,6.64817779572482,6.63372181264101
"102234_at",8.20701432017753,7.50382573799575,8.33315535031062,7.78070379396761,8.21480479494805,8.283088353024
"102235_at",8.71836162613836,8.63843591399047,8.76652890859886,8.23744899563932,8.18090370917938,7.82400405093315
"102237_at",2.84799690655495,6.92243574023315,4.33628338786443,5.77346892790519,6.36632221424582,4.77610398807316
"102238_at",4.27052894238072,4.8972404255748,5.62643913669732,5.10013667128545,5.13750352374993,4.71149490665009
"102239_at",9.70424950200186,8.88050187112799,9.25455625190949,9.7563895273287,10.2212245895275,9.92496092138698
"102240_at",4.54843662469604,5.46270675067016,5.73063995591679,4.64385618977472,3.95419631038688,5.21334728173344
"102241_f_at",7.18784690943957,8.4655664048094,8.93280529435931,9.07654840656189,9.00112666545428,9.08852325661663
"102242_at",8.40002551791402,8.42500604148493,8.98156728190301,7.91707366287822,8.60954813899943,8.16741814583174
"102243_at",5.62935662007961,5.16591193893569,4.12101540096137,6.31650781910311,4.32912359629157,3.90689059560852
"102244_at",5.08746284125034,4.74953426766926,5.10433665981474,6.9692426044345,5.5453506448223,4.97269265400426
"102247_at",6.5453506448223,6.97154355395077,6.71561885907482,7.16691625156997,7.12722055048807,6.51884982870769
"102248_f_at",9.31446995399647,9.10276309662559,8.83415498140132,8.95041008927126,8.93457547254568,8.62168560672668
"102249_at",5.15785216914174,6.64961545906341,4.83289001416474,5.62643913669732,4.58496250072116,6.83794324189103
"102250_at",8.99463629050958,9.38564673503961,9.55631444898191,9.10197567094923,9.28331990667844,9.11426290059405
"102251_at",7.51727569320958,7.74281466986289,7.04984854945056,7.09381367340273,6.58044701959866,7.27519333390221
"102252_at",10.5284541107648,10.3680698765321,10.2584482580589,10.2223119115543,10.0556891530834,10.1512702887902
"102253_at",4.41278152533848,3.8972404255748,4.6724253419715,3.92599941855622,4.50462039240355,6.98641093525204
"102254_f_at",6.74953426766926,6.82145511910246,5.20945336562895,4.09592441999854,5.02236781302845,3.84799690655495
"102255_at",7.73674015545321,7.33985000288462,7.6667565918848,7.18784690943957,6.88752527074159,7.45368218587218
"102256_at",4.41953889151378,5,3.68929916053589,3.56071495447448,3.84799690655495,4.16188768237689
"102257_at",8.33091687811462,8.45655976633501,8.71733369945369,8.86015583462336,8.33136485049545,8.41447383643093
"102258_at",4.50462039240355,4.79181407116183,5.37503943134692,4.68929916053589,5.25550073314839,4.17791779219584
"102259_at",8.9614496943982,9.04165915163721,9.04685116515398,9.67207169690516,9.6601742120694,9.56624435477857
"102260_at",7.7292808460274,5.25550073314839,5.762880292917,4.88264304936184,7.08321336824898,5.86789646399265
"102261_f_at",5.14159627838382,7.5337190711399,5.65248649491816,5.40258575823259,7.03232128705788,6.92837032301897
"102262_r_at",6.96116025813664,6.73606362787181,5.74416109557041,4.08746284125034,7.00786824333334,6.32732808262995
"102263_at",8.22351908679073,7.8592241619782,7.6409679104499,8.22978016673333,8.17542479858969,7.86170728658586
"102264_at",6.82145511910246,5.10433665981474,6.9692426044345,6.28909670241999,6.65391987311942,7.15987133677839
"102265_at",4.44625622988956,6.04875931191986,7.07360604057494,6.6906964439777,7.68999797141945,6.93310047493137
"102266_at",4,4.82273014794452,6.0574502721839,4.92124588858559,7.0574502721839,4.70597790168252
"102267_at",6.71973105674985,6.63952159951083,7.31015831794782,6.39574832817903,3.51096191927738,6.876516946565
"102268_at",8.79116288855502,9.1548181090521,9.27426166125705,9.34872815423108,9.17442639367725,9.25833047261242
"102269_at",4.19377174339668,4,4.52356195605701,4.29278174922785,4.6667565918848,4.47897180503294
"102271_at",9.78920757534734,9.81506301719287,10.2315812094218,9.89360490485829,9.94192792470872,10.2688928360432
"102272_at",6.61765111942733,5.92362461136832,6.35755200461808,6.01792190799726,5.02680005934372,5.31469652565629
"102273_at",8.45697038112101,8.54032180596415,7.84611717333673,8.32912359629157,8.93044167303866,8.25738784269265
"102274_at",5.89481776330794,7.97498811199193,5.50143914515887,6.36806987653208,6.70182625841205,7.15177765473205
"102275_at",4.73335434061383,4.7279204545632,3.47248777146274,6.35755200461808,5.20554891117303,3.53605290024021
"102277_at",8.52630360620646,8.45738087907253,8.78463484555752,8.11374216604919,8.13545278418517,8.17642251304224
"102278_at",7.91647664443772,8.44418666269936,6.8801957289431,8.2045711442492,8.1853710292354,7.952450058359
"102279_at",6.62205181945638,7.62643913669732,7.96809075204526,7.99491908871511,7.49585502688717,8.5372184005386
"102280_at",7.74416109557041,7.16087986183931,7.85984534392145,6.47248777146274,7.18982455888002,6.96462966672059
"102281_at",6.25361115194717,6.78920757534734,7.28540221886225,6.82017896241519,5.22496636500027,4.82273014794452
"102282_g_at",7.83099048124926,7.55535603863583,8.09011241966429,7.77016832010343,7.63517394667492,7.17592374206376
"102283_at",8.72246602447109,8.20261362014849,8.33494363072662,8.53138146051631,7.90388184573618,8.08640164588003
"102284_at",3.59693514238723,3.8073549220576,3.52356195605701,4.08746284125034,2.03562390973072,2.96347412397489
"102285_at",7.51648798090997,7.58044701959866,7.27612440527424,6.5453506448223,6.89845023280787,7.03452387533439
"102286_at",8.49904859773388,9.06608919045777,8.66035250967092,9.16113188298431,8.86542397831313,9.10878579090458
"102287_at",5.97956810009519,5.93073733756289,5.86542397831313,3.73335434061383,7.01457846492289,6.06608919045777
"102288_at",7.0746766862945,6.83415498140132,4.12928301694497,4.44625622988956,3.64385618977472,7.18982455888002
"102289_r_at",2.20163386116965,1.67807190511264,2.84799690655495,0.584962500721156,5.04001567884788,1.20163386116965
"102290_at",5.39574832817903,4.54843662469604,5.45285896471381,5.18189764310839,6.95768248616512,6.70182625841205
"102291_at",3.67807190511264,3.41953889151378,4.0703893278914,4.32912359629157,3.33628338786443,3.52356195605701
"102292_at",10.5512276035983,10.6278074416662,10.6213193010142,10.3502762290767,10.2491134527137,10.419854867797
"102293_at",7.13031314554346,2.56071495447448,4.5909612413426,5.2364926183813,6.3019533951261,6.29829173062012
"102294_at",7.14669594803066,6.82781902461732,7.17192735435346,4.70597790168252,7.43295940727611,7.16791986555194
"102295_at",4.68369645430652,4.40599235967584,3.94485844580754,2.43295940727611,4.37155886261196,2.10433665981474
"102296_at",7.26397335480341,6.49984588708321,7.64457735701838,5.79701297783614,6.84924870276441,6.78528898070402
"102297_at",5.46923479366766,6.95535930524299,7.22013644739608,7.77016832010343,6.5298209465287,6.71836162613835
"102298_at",5.38887833881199,7.37677657188298,4.32192809488736,6.3819754785573,5.27052894238072,6.43462822763672
"102299_at",7.3566720442121,7.15177765473205,7.1568415245884,7.58496250072116,6.95419631038687,6.07253459972295
"102300_at",8.49505552836802,8.22255342742343,8.45327063401062,8.13801575348757,8.23601419190008,8.14210705730255
"102301_at",5.52356195605701,6.13955135239879,5.14974711950468,6.31831684133498,4.16188768237689,1.76553474636298
"102302_at",9.56757586852411,9.46740176520507,9.48200119308708,8.89208739652348,9.32125167303819,9.58815243707899
"102303_i_at",8.59245703726808,8.43879185257826,8.82718389581953,7.56453060081634,8.22158712126481,8.2644426002266
"102304_f_at",6.9518675043269,7.19574129324645,7.1106138055009,6.61176256006487,6.55612281784117,6.9898202201176
"102305_at",7.18189764310839,6.51412226017071,7.82464058085342,7.89905475619441,7.48542682717024,7.90929308582382
"102306_at",8.0547399669703,8.23266075679028,7.86418614465428,7.49105137636412,7.68580001974489,7.5438051759644
"102307_at",6.82145511910246,6.5909612413426,7.06608919045777,6.92599941855622,7.49904859773388,5.29645740737124
"102308_at",10.3972467874407,10.3791617299298,10.6466487070381,10.7474377534501,10.2597432636908,10.360298426618
"102309_at",8.17492568250068,7.75955534320631,8.09750545581802,7.94661390541276,8.28262513419167,8.14669594803066
"102310_at",8.58157721553652,7.97211821838414,9.25479243019288,8.55995061271308,8.9316239677501,8.21916852046216
"102311_at",6.87405920314115,5.64961545906341,6.62351574149055,6.75087443965685,6.91528186586766,6.43462822763672
"102312_r_at",7.89905475619441,8.17292748960384,8.19524915780218,7.95128471496697,7.69766263347052,7.65749710044411
"102313_at",6.60733031374961,5.71149490665009,6.23457795978457,6.76155123244448,6.8814199080924,6.52825874275841
"102314_at",6.86046625851717,7.11374216604919,6.29829173062012,6.4643415327611,6.12515513132229,5.43962313755712
"102315_at",11.5671004689611,11.6594608012298,11.6232413692356,11.1624542721936,11.0760807041016,11.1928475904979
"102316_at",9.23050085363911,8.5702352149746,8.85704791648716,9.18289089274548,8.94573644261376,9.03232128705788
"102317_at",7.65176927141799,7.55074678538324,7.71287086768991,7.39574832817903,7.62497817956904,8.07628116657949
"102318_at",6.11270013274936,5.67525138605026,3.77610398807316,4.43295940727611,5.82273014794452,5.27426166125705
"102319_at",8.87835751033693,9.26138977325015,8.95303237725324,9.54148386405427,9.73030029846004,9.48442013182489
"102320_at",8.16791986555194,6.06177619758669,7.96000193206808,8.4870360800319,9.07734982962161,9.34518344718767
"102321_at",8.44790974874208,8.04111153536915,8.11113567023471,7.08321336824898,7.2881739681123,7.68158981722124
"102322_at",11.4451183353445,11.5508910476743,11.1845654524462,11.4440313254135,11.3857545718705,11.4982508675278
"102323_at",9.97096866052181,9.45018024716475,9.99350454301801,9.71390197794766,10.0161118382205,9.96953042389498
"102324_at",7.71355835640479,6.48542682717024,8.31424334674856,7.877744249949,7.82336724004624,7.5352753766208
"102326_at",5.48864353985378,5.84297883178833,4.83794324189103,5.91886323727459,4.27052894238072,5.70321146739115
"102327_at",6.41447383643093,6.76022094646651,3.94485844580754,6.64241277290506,7.63372181264101,6.74953426766926
"102328_at",7.39489136644259,5.10852445677817,6.50937914891469,5.5453506448223,5.42961596420174,3.93545974780529
"102329_at",4.8923910259134,4.57288966842058,7.09908476089186,6.66249036391378,3.85798099512757,4.54225804976692
"102330_at",4.30742852519225,4.07895134139482,4.53605290024021,4.72246602447109,4.4262647547021,3.21723071622067
"102331_at",7.66035250967092,8.42919748847991,8.89421146153777,8.52120781622399,8.42836017270429,8.47411151394241
"102332_at",9.60009874451853,9.6499746511581,9.67189484185855,10.4995469552092,10.4873376152072,10.5419677788077
"102333_at",10.1171235857044,10.2609195336629,10.6980100615374,10.0273531339301,10.071328276861,10.0593444608244
"102334_at",8.61838550225861,7.86046625851717,8.67101024127845,8.55190047999961,8.32102612859297,8.27006167272776
"102335_at",9.76470575418888,9.07788386443832,9.31922050252387,9.01959072835788,9.05148086534133,9.28932729381198
"102336_at",10.6358994659464,10.9148335686842,10.0505289055306,9.88034880815603,9.91692443142829,10.0297013383544
"102337_s_at",2.43295940727611,3.01792190799726,5.18982455888002,3.4594316186373,3.0703893278914,4.96809075204526
"102338_at",3.83794324189103,6.82527683005487,4.22496636500027,4.29278174922785,4.70597790168252,4.36457243229586
"102340_at",7.93722667397948,8.07521171134824,8.05907401466356,7.3931759143488,7.61691636257881,7.89542381038297
"102341_at",6.877744249949,6.56071495447448,7.37937836707126,6.52356195605701,6.52512925120397,6.71424551766612
"102342_at",8.84674402324487,9.41405094472604,8.58496250072116,10.0813502805837,9.85346551400508,10.2695942516834
"102343_at",9.12850993750829,9.42374622911477,9.55382125653269,9.27169645481871,9.09064175191785,8.95099323197964
"102344_s_at",9.45121111183233,9.19278595925113,8.63517394667492,8.92332748541919,8.89633240390994,9.15101653889225
"102345_at",11.9705732883592,12.3392097762432,12.2188961739654,11.2831462449219,11.1402546226903,11.0246548904103
"102346_at",9.15658875278909,8.58833986092348,8.15177765473205,8.56719556140687,9.07173049656741,8.90207357931074
"102348_at",10.0019710875099,9.30788384949487,9.11530380615212,8.35226417325832,8.64673869830785,8.39231742277876
"102349_at",8.63408498320074,8.90959311598834,8.47289387844386,8.72723977748481,8.85143673596168,8.47775826644389
"102350_at",9.20750245925879,9.2803068064537,9.02541644454419,8.38240787629496,8.63226821549951,8.81474266745448
"102351_at",1.32192809488736,1.92599941855622,3.20163386116965,3.27798474729977,1.37851162325373,3.86789646399265
"102352_at",6.01792190799726,7.26491169307446,5.79181407116183,6.50620838930675,7.09908476089186,5.54225804976692
"102353_at",6.02014657311178,6.51727569320958,6.86418614465428,6.24982454861618,6.94251450533924,5.03121873061072
"102354_at",8.4241662888181,8.57440430902258,8.0757465380609,8.30742852519225,8.03782146543497,7.79506558265962
"102356_at",6.96578428466209,6.87282875953489,7.08958289312471,7.32282949762889,5.10852445677817,6.03562390973072
"102357_at",7.64169052255661,5.69209237542757,6.14974711950468,5.09169983413681,6.5298209465287,5.8703647195834
"102360_at",7.02901108665907,7.69278983497265,7.72178276845979,7.22881869049588,7.06931549454008,7.5713734359732
"102362_i_at",7.01010845347429,7.89542381038297,5.71149490665009,7.94836723158468,8.11790278909403,7.42374622911477
"102363_r_at",8.89875252616484,8.94749083485373,8.76254814256653,9.09566074549522,8.98242322677588,8.76917666348914
"102364_at",12.6103097296806,12.6140426274128,12.8565227944298,13.2620507884564,12.9899975664947,12.6763978870448
"102366_at",6.11478344724985,5.0746766862945,4.83794324189103,4.05311133645956,4.29278174922785,3.84799690655495
"102368_at",7.90628934740607,7.75822321472672,6.96347412397489,7.41616416473313,7.66391384211598,7.19672506078603
"102370_at",9.7486960275429,9.77955521667791,9.77544567410286,9.18586654531133,8.97556140627362,8.8743666501409
"102371_at",8.20799043323296,8.50223511485679,8.26584942144085,8.8369971089196,8.5352753766208,8.85673675611911
"102372_at",6.97384083953315,6.20359271420771,4.95884267524324,6.19574129324645,7.19179950106508,7.04657836662033
"102373_at",4.02680005934372,5.83794324189103,5.58496250072116,3.56071495447448,6.12722055048807,5.16992500144231
"102374_at",7.63299519714296,6.31650781910311,5.64385618977472,7.54148386405428,6.88996019965864,7.99038765180274
"102375_at",9.53838296003212,9.29989485250684,9.18015780909854,9.20506011054465,9.29278174922785,9.14287288676806
"102376_r_at",7.74819284958946,8.18834157601082,9.37937836707126,7.83920378809694,8.80413102118332,7.69835740595729
"102378_at",3.58496250072116,4.73335434061383,4.09592441999854,4.26303440583379,4.70043971814109,3.18586654531133
"102379_at",7.64673869830785,7.83920378809694,7.61765111942733,7.28725064325462,7.33806779754262,7.50382573799575
"102380_s_at",5.24792751344359,5.20945336562895,5.62935662007961,4.74953426766926,5.08746284125034,4.41278152533848
"102381_at",9.67101024127845,9.45038647903429,9.1994269676709,8.77280941016073,9.24436383512051,9.15304528950378
"102382_at",8.3571120915057,8.10904707770071,8.13134253912326,8.3110671022556,8.86015583462336,8.98413359454098
"102383_at",9.46270675067016,9.43254190038826,9.28285676219906,9.42584530563943,9.42563553536776,9.31605520889049
"102384_at",6.5713734359732,6.98641093525204,3.56071495447448,6.75888943272096,5.99548451887751,6.36282052553426
"102385_at",10.8222521441716,10.9398730123079,11.1001366712854,10.7932781582659,10.5276724799501,10.5702352149746
"102387_at",11.4866339350702,11.5369756656106,11.3104991791522,11.6309496268329,11.6145258151538,11.532404631254
"102389_s_at",6.876516946565,7.57591736111815,7.0703893278914,6.92599941855622,6.81506301719287,5.74953426766926
"102393_at",6.61176256006487,7.12722055048807,8.33270793364061,6.05093696522523,7.36369674483899,7.08001802908917
"102395_at",8.28355142317431,8.07253459972295,7.97785230797118,7.03782146543497,6.67948009950545,7.27146302790437
"102396_at",8.76752238622854,8.86820522697744,8.60214209069798,8.32327998788732,8.26491169307447,8.01290383323064
"102397_at",4.49825086752783,1.88752527074159,5.12515513132229,2.23266075679027,3.01792190799726,3.37851162325373
"102398_at",10.7484444605033,10.194264382992,10.7905928625669,10.1076094143621,10.2137117981057,10.2785656125654
"102399_at",10.2640906804686,10.4229057426122,10.4311841679587,9.83178225726435,10.0339735434411,9.91543126731147
"102400_at",8.45820152473794,8.95855271543101,8.64745842645492,8.95884267524324,8.85673675611911,9.12308675098106
"102401_at",8.57893871309339,8.80799883862303,8.83162393682075,8.41320478925258,8.29186136958522,8.37677657188298
"102402_at",9.68912440491326,9.75772334925742,9.67083325605577,9.79051141189419,9.74617838097141,9.65391987311942
"102403_at",9.46943831980764,9.40832974076739,9.47187839656841,9.9579726209154,9.86681527286168,9.60344089668709
"102404_at",5.71424551766612,6.67525138605026,5.762880292917,2.70043971814109,6.4966540825935,6.31469652565629
"102405_at",5.48542682717024,4.91169158187234,3.94485844580754,5.76553474636298,4.7279204545632,3.78659636189081
"102406_at",2.94485844580754,4.90689059560852,4.52356195605701,4.84799690655495,4.45285896471381,3.0703893278914
"102407_at",3.70043971814109,2.88752527074159,4.09592441999854,2.43295940727611,3.83794324189103,3.76553474636298
"102408_g_at",3.77610398807316,4.91647664443772,4.32912359629157,3.54843662469604,4.47248777146274,4.02680005934372
"102409_at",10.3339379957583,10.4847222141937,10.4267888945956,10.3563419206362,10.3693792353038,10.6344480623623
"102410_at",2.65535182861255,3.39231742277876,4,3.64385618977472,5.64673869830785,6.22881869049588
"102411_at",7.61102479730735,7.75755668893945,8.02845864742548,7.66391384211598,7.53760669149529,7.01569380710515
"102412_at",10.8108125993116,10.8578255239231,10.7242580334472,10.9801395776392,10.7811137786363,10.766446087907
"102413_at",8.29645740737124,7.66888498426625,7.88874324889826,7.62935662007961,8.1006623390052,8.34385193344212
"102414_i_at",7.21334728173344,7.73741636593706,7.73063995591679,7.9442728176116,7.70321146739115,7.20945336562895
"102415_r_at",6.13955135239879,6.56071495447448,7.31650781910311,6.34518344718767,5.96578428466209,6.35931031689044
"102416_at",4.91647664443772,5.83035674741922,6.36981542428391,6.29829173062012,5.38543103719352,6.15583017155653
"102418_at",9.8635668293235,10.0371350887909,9.94573644261376,11.3021248078324,11.1486672341233,11.1359016326204
"102419_at",9.66177809777199,9.65696108147421,9.82559484946338,9.403012023575,9.5237579610897,9.75572215364228
"102421_at",8.18982455888002,8.25833047261242,8.15583017155653,8.15886210620845,8.36325870170799,7.03782146543497
"102423_at",6.26115467261557,6.55305325276641,6.29278174922785,5.60880924267552,5.80219321694183,5.24792751344359
"102424_at",4.53605290024021,6.10643207781693,5.43295940727611,6.56071495447448,4.78659636189081,4.86294724802092
"102425_at",7.73267622307331,7.6560672737256,7.64457735701838,8.02458563827827,7.36894291440495,8.03397354344106
"102426_at",8.71973105674985,8.02347715183043,8.43837603039902,8.63444806236231,8.72041528490633,8.35226417325832
"102427_at",9.93678514527186,9.87252098459166,10.0124848714037,10.08640164588,10.2241222958311,10.3002381469858
"102429_at",8.09961081196091,8.60547951806167,6.34340782229781,7.65391987311942,7.87590290312483,7.69974594797101
"102430_at",8.02292258905563,7.44377239276374,5.71149490665009,7.14873077917319,8.02236781302845,7.54766574835342
"102431_at",6.17990909001493,7.37242979233409,5.66106547980695,9.04220656012069,8.952450058359,9.2777523356938
"102476_f_at",10.0116465825708,10.2468593339396,9.83668159332712,9.84093524272076,10.0784177016473,9.90719112577123
"102477_at",5.91169158187234,6.13134253912326,5.6667565918848,4.76553474636298,6.5453506448223,5.58796498888268
"102478_f_at",7.82591279878497,7.83794324189103,8.13031314554346,7.79376585730965,8.26631805715745,7.56453060081634
"102552_at",3.68929916053589,5.87528859822269,4.84799690655495,5.83035674741922,4.93073733756289,3.81762325751143
"102553_at",5.7839804136838,2.58496250072116,5.15380533607904,5.16992500144231,4.43295940727611,4.39917109381982
"102554_at",4.4262647547021,3.99095486039699,4.55458885167764,3.74416109557041,4.52356195605701,3.8972404255748
"102555_at",4.22496636500027,3.12101540096137,3.79701297783614,4.68369645430652,3.43295940727611,4.04439411935845
"102556_at",5.98641093525204,4.07895134139482,4.32912359629157,7.1405741777099,4.85798099512757,5.97039353791468
"102557_at",7.17492568250068,4.12101540096137,6.77082904603249,6.43629511983936,7.37242979233409,6.37677657188298
"102558_at",5.52356195605701,6.30560578958543,5.20163386116965,6.23457795978457,3.37851162325373,5.38543103719352
"102559_at",4.35049724708413,5.24412594328373,5.04439411935845,5.39231742277876,5.56376827845203,2.94485844580754
"102560_at",3.12101540096137,3.39231742277876,3.52356195605701,3.44625622988956,3.36457243229586,3.51096191927738
"102561_at",7.99548451887751,7.24507727535967,8.06501215043695,8.21383328309929,7.55305325276641,8.26162483557912
"102562_at",8.67277890037074,8.98840066372944,8.877744249949,8.76188361236552,9.8247996694615,9.13852780142227
"102566_at",5.47248777146274,6.4708621994137,7.11270013274936,6.03562390973072,5.73606362787181,5.3037807481771
"102567_at",3.65535182861255,3.33628338786443,4.10433665981474,4.01792190799726,4.37155886261196,4.45285896471381
"102568_at",5.10433665981474,5.80219321694183,6.74416109557041,4.51727569320958,4.31469652565629,4.66106547980695
"102569_at",4.86294724802092,5.18982455888002,4.23266075679027,5.07895134139482,4.06177619758669,4.16992500144231
"102570_at",7.46270675067016,5.90929308582382,5.79181407116183,7.48139582415413,7.94953493301701,7.17192735435346
"102571_at",3.27798474729977,4.72246602447109,4.63807383718072,5.12928301694497,4.8923910259134,4.11270013274936
"102572_at",4.96809075204526,4.74416109557041,4.70043971814109,3.97269265400426,5.22496636500027,4.61470984411521
"102573_at",6.60733031374961,3.36457243229586,4.84297883178833,4.37851162325373,4.94016675048282,4.63807383718072
"102574_at",7.2364926183813,6.66817586897014,7.35314682549808,7.10956950937069,7.2460279805281,7.57516103342539
"102575_at",5.14974711950468,7.93191939010004,7.78790255939143,6.94016675048282,7.92659251005107,7.55535603863583
"102576_at",4.20163386116965,6.77610398807316,5.40258575823259,6.35226417325832,6.19179950106508,6.83920378809694
"102577_at",8.63008507000212,7.29001884693262,6.63372181264101,6.27798474729977,7.8648051942415,7.92540608314137
"102578_at",4.71149490665009,5.26303440583379,5.49825086752783,4.71699089440494,6.18189764310839,5.27798474729977
"102579_f_at",3.32192809488736,4.88752527074159,4.49185309632967,3.43295940727611,3.26303440583379,3.53605290024021
"102580_r_at",8.22929950871093,6.6409679104499,8.43629511983936,7.83099048124926,8.73809225962049,8.17392693199981
"102581_at",6.9692426044345,6.62643913669732,7.71287086768991,6.19179950106508,7.26115467261557,5.42290574261218
"102582_at",5.32912359629157,5.96809075204526,6.41278152533848,5.83289001416474,4.85798099512757,4.61470984411521
"102583_at",6.37851162325373,5.71424551766612,6.3819754785573,6.10852445677817,2.23266075679027,5.6724253419715
"102584_at",8.93752095139832,8.22351908679073,8.62314990022045,8.62351574149055,7.70735913208088,8.6724253419715
"102585_f_at",7.60584986719498,7.81634370528486,7.49505552836802,7.77478705960117,7.99548451887751,7.76884595975339
"102586_at",4.50462039240355,5.16992500144231,4.77610398807316,4.34340782229781,4.78135971352466,4.67807190511264
"102599_at",14.5549185523127,14.541193437271,14.5740257979248,14.5817890287418,14.4193216176681,14.4042035661523
"102612_at",3.72246602447109,5.97269265400426,3.91647664443772,3.26303440583379,6.56071495447448,4.15380533607904
"102613_at",6.18189764310839,2.82781902461732,5.42961596420174,5.49825086752783,4.92599941855622,4.18586654531133
"102614_at",6.01569380710515,3.82781902461732,5.21723071622067,5.36806987653208,4.38543103719352,2.86789646399265
"102619_at",3.71149490665009,4.84297883178833,6.05528243550119,4.29278174922785,5.32553033156756,4.85798099512757
"102620_at",5.54843662469604,4.81762325751143,4.71149490665009,4.49185309632967,4.64385618977472,4.34340782229781
"102621_at",6.55305325276641,6.50937914891469,6.98868468677217,6.5298209465287,6.66249036391378,7.16992500144231
"102622_r_at",6.80477637795583,4.26303440583379,6.16992500144231,4.70597790168252,4.95884267524324,3.64385618977472
"102623_at",6.97956810009519,6.73741636593706,6.42794133250948,4.37851162325373,4.77610398807316,3.44625622988956
"102624_at",7.03121873061072,8.36238221623699,7.62789861587175,7.79246495997994,8.11894107272351,7.66817586897014
"102625_f_at",6.90568784852686,6.62205181945638,6.63807383718072,5.91408609701272,5.2667865406949,4.52356195605701
"102626_r_at",6.63081315229913,6.56529252058102,7.0574502721839,5.97956810009519,5.96578428466209,6.91049283228871
"102627_at",12.9441995973694,12.6561790299821,13.0974725352379,13.1126675570781,12.984276033702,12.9925312376895
"102628_at",4.53605290024021,4.84297883178833,5.44956137461324,5.54843662469604,4.12101540096137,4.80219321694183
"102629_at",5.69209237542757,7.84423498775875,5.82273014794452,5.12928301694497,5.86046625851717,5.39231742277876
"102630_s_at",4.86294724802092,4.34340782229781,5.10433665981474,5.36806987653208,4.72246602447109,4.77610398807316
"102631_at",8.77544567410286,8.9515761390748,9.22689381357139,8.84454885592944,9.34185235579577,9.22953985773954
